state,constituency,candidate,party,party_normalized,alliance,votes,vote_share,total_votes,turnout,is_winner,position,margin,margin_pct,year
Madhya Pradesh,Madhya Pradesh PC 3,Candidate 3 (BJP),BJP,BJP,NDA,62109,15.1,411448,67.6,False,3,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 4,Candidate 1 (BJP),BJP,BJP,NDA,373842,45.71,817856,65.7,True,1,47661,5.83,2019
Madhya Pradesh,Madhya Pradesh PC 4,Candidate 2 (DMK),DMK,DMK,UPA,326181,39.88,817856,72.7,False,2,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 4,Candidate 3 (AIADMK),AIADMK,AIADMK,NDA,117831,14.41,817856,74.4,False,3,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 5,Candidate 1 (BRS),BRS,BRS,,396797,35.2,1127421,55.4,True,1,19285,1.71,2019
Madhya Pradesh,Madhya Pradesh PC 5,Candidate 2 (BJP),BJP,BJP,NDA,377512,33.48,1127421,66.7,False,2,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 5,Candidate 3 (SP),SP,SP,SP-BSP,256889,22.79,1127421,58.1,False,3,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 5,Candidate 4 (INC),INC,INC,UPA,96221,8.53,1127421,67.1,False,4,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 6,Candidate 1 (BRS),BRS,BRS,,297807,28.99,1027264,66.0,True,1,53039,5.16,2019
Madhya Pradesh,Madhya Pradesh PC 6,Candidate 2 (BJP),BJP,BJP,NDA,244768,23.83,1027264,63.8,False,2,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 6,Candidate 3 (TMC),TMC,TMC,,215079,20.94,1027264,77.9,False,3,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 6,Candidate 4 (TDP),TDP,TDP,,175677,17.1,1027264,57.7,False,4,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 6,Candidate 5 (INC),INC,INC,UPA,93929,9.14,1027264,56.1,False,5,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 7,Candidate 1 (BJP),BJP,BJP,NDA,248462,54.22,458261,74.2,True,1,116418,25.4,2019
Madhya Pradesh,Madhya Pradesh PC 7,Candidate 2 (OTH),OTH,OTH,,132044,28.81,458261,67.6,False,2,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 7,Candidate 3 (TDP),TDP,TDP,,41225,9.0,458261,70.8,False,3,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 7,Candidate 4 (AIADMK),AIADMK,AIADMK,NDA,36528,7.97,458261,62.4,False,4,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 8,Candidate 1 (JDU),JDU,JDU,NDA,367559,36.21,1014978,55.7,True,1,25900,2.55,2019
Madhya Pradesh,Madhya Pradesh PC 8,Candidate 2 (BJP),BJP,BJP,NDA,341659,33.66,1014978,77.0,False,2,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 8,Candidate 3 (BRS),BRS,BRS,,305758,30.12,1014978,77.0,False,3,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 9,Candidate 1 (DMK),DMK,DMK,UPA,226087,34.7,651623,67.8,True,1,34458,5.29,2019
Madhya Pradesh,Madhya Pradesh PC 9,Candidate 2 (INC),INC,INC,UPA,191629,29.41,651623,69.2,False,2,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 9,Candidate 3 (TMC),TMC,TMC,,138963,21.33,651623,57.7,False,3,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 9,Candidate 4 (BJP),BJP,BJP,NDA,94941,14.57,651623,76.8,False,4,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 10,Candidate 1 (JDU),JDU,JDU,NDA,203731,31.94,637889,69.7,True,1,25733,4.03,2019
Madhya Pradesh,Madhya Pradesh PC 10,Candidate 2 (SP),SP,SP,SP-BSP,177998,27.9,637889,55.7,False,2,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 10,Candidate 3 (TMC),TMC,TMC,,171498,26.89,637889,64.2,False,3,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 10,Candidate 4 (BJP),BJP,BJP,NDA,84660,13.27,637889,61.9,False,4,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 11,Candidate 1 (TMC),TMC,TMC,,397770,40.95,971322,58.2,True,1,11246,1.16,2019
Madhya Pradesh,Madhya Pradesh PC 11,Candidate 2 (BJP),BJP,BJP,NDA,386524,39.79,971322,58.6,False,2,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 11,Candidate 3 (SP),SP,SP,SP-BSP,94028,9.68,971322,60.9,False,3,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 11,Candidate 4 (IND),IND,IND,,92998,9.57,971322,63.8,False,4,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 12,Candidate 1 (SP),SP,SP,SP-BSP,361348,46.55,776207,71.0,True,1,174065,22.43,2019
Madhya Pradesh,Madhya Pradesh PC 12,Candidate 2 (AIADMK),AIADMK,AIADMK,NDA,187283,24.13,776207,56.4,False,2,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 12,Candidate 3 (TMC),TMC,TMC,,134766,17.36,776207,64.2,False,3,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 12,Candidate 4 (JDU),JDU,JDU,NDA,92808,11.96,776207,65.2,False,4,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 13,Candidate 1 (BRS),BRS,BRS,,304891,31.95,954182,64.3,True,1,46968,4.92,2019
Madhya Pradesh,Madhya Pradesh PC 13,Candidate 2 (BJP),BJP,BJP,NDA,257923,27.03,954182,61.2,False,2,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 13,Candidate 3 (INC),INC,INC,UPA,243046,25.47,954182,59.5,False,3,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 13,Candidate 4 (OTH),OTH,OTH,,148320,15.54,954182,71.1,False,4,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 14,Candidate 1 (BJP),BJP,BJP,NDA,157012,36.81,426595,71.9,True,1,44436,10.42,2019
Madhya Pradesh,Madhya Pradesh PC 14,Candidate 2 (DMK),DMK,DMK,UPA,112576,26.39,426595,65.7,False,2,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 14,Candidate 3 (YSR),YSR,YSR,,103853,24.34,426595,55.3,False,3,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 14,Candidate 4 (AIADMK),AIADMK,AIADMK,NDA,53152,12.46,426595,66.7,False,4,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 15,Candidate 1 (BJP),BJP,BJP,NDA,330353,33.81,977062,66.5,True,1,93797,9.6,2019
Madhya Pradesh,Madhya Pradesh PC 15,Candidate 2 (TMC),TMC,TMC,,236556,24.21,977062,62.1,False,2,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 15,Candidate 3 (INC),INC,INC,UPA,208002,21.29,977062,70.0,False,3,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 15,Candidate 4 (OTH),OTH,OTH,,202150,20.69,977062,55.3,False,4,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 16,Candidate 1 (BJP),BJP,BJP,NDA,379635,52.75,719665,69.4,True,1,39606,5.5,2019
Madhya Pradesh,Madhya Pradesh PC 16,Candidate 2 (BRS),BRS,BRS,,340029,47.25,719665,57.0,False,2,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 17,Candidate 1 (IND),IND,IND,,234136,35.08,667391,74.1,True,1,63402,9.5,2019
Madhya Pradesh,Madhya Pradesh PC 17,Candidate 2 (INC),INC,INC,UPA,170734,25.58,667391,74.3,False,2,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 17,Candidate 3 (BJP),BJP,BJP,NDA,136191,20.41,667391,58.0,False,3,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 17,Candidate 4 (TMC),TMC,TMC,,126328,18.93,667391,61.1,False,4,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 18,Candidate 1 (JDU),JDU,JDU,NDA,358883,48.52,739657,76.3,True,1,141043,19.07,2019
Madhya Pradesh,Madhya Pradesh PC 18,Candidate 2 (DMK),DMK,DMK,UPA,217840,29.45,739657,57.9,False,2,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 18,Candidate 3 (BJP),BJP,BJP,NDA,100893,13.64,739657,59.6,False,3,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 18,Candidate 4 (BRS),BRS,BRS,,62039,8.39,739657,77.6,False,4,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 19,Candidate 1 (OTH),OTH,OTH,,210818,24.66,854988,61.3,True,1,1595,0.19,2019
Madhya Pradesh,Madhya Pradesh PC 19,Candidate 2 (IND),IND,IND,,209223,24.47,854988,56.6,False,2,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 19,Candidate 3 (INC),INC,INC,UPA,163844,19.16,854988,74.2,False,3,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 19,Candidate 4 (BRS),BRS,BRS,,153487,17.95,854988,68.7,False,4,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 19,Candidate 5 (BJP),BJP,BJP,NDA,117613,13.76,854988,76.0,False,5,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 20,Candidate 1 (BJP),BJP,BJP,NDA,399241,55.82,715248,59.8,True,1,83235,11.64,2019
Madhya Pradesh,Madhya Pradesh PC 20,Candidate 2 (TMC),TMC,TMC,,316006,44.18,715248,68.0,False,2,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 21,Candidate 1 (IND),IND,IND,,198996,23.65,841305,72.2,True,1,41666,4.95,2019
Madhya Pradesh,Madhya Pradesh PC 21,Candidate 2 (YSR),YSR,YSR,,157330,18.7,841305,56.8,False,2,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 21,Candidate 3 (INC),INC,INC,UPA,140000,16.64,841305,69.2,False,3,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 21,Candidate 4 (TDP),TDP,TDP,,127468,15.15,841305,75.0,False,4,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 21,Candidate 5 (SP),SP,SP,SP-BSP,110228,13.1,841305,64.7,False,5,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 21,Candidate 6 (TMC),TMC,TMC,,107279,12.75,841305,68.0,False,6,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 22,Candidate 1 (BJP),BJP,BJP,NDA,603864,52.08,1159541,59.0,True,1,207463,17.89,2019
Madhya Pradesh,Madhya Pradesh PC 22,Candidate 2 (OTH),OTH,OTH,,396401,34.19,1159541,56.3,False,2,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 22,Candidate 3 (TDP),TDP,TDP,,159274,13.74,1159541,57.2,False,3,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 23,Candidate 1 (BJP),BJP,BJP,NDA,304395,33.86,899080,65.2,True,1,7962,0.89,2019
Madhya Pradesh,Madhya Pradesh PC 23,Candidate 2 (OTH),OTH,OTH,,296433,32.97,899080,63.5,False,2,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 23,Candidate 3 (SP),SP,SP,SP-BSP,220843,24.56,899080,74.0,False,3,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 23,Candidate 4 (INC),INC,INC,UPA,77407,8.61,899080,56.8,False,4,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 24,Candidate 1 (TMC),TMC,TMC,,201805,37.93,532056,55.8,True,1,14585,2.74,2019
Madhya Pradesh,Madhya Pradesh PC 24,Candidate 2 (BJP),BJP,BJP,NDA,187220,35.19,532056,65.7,False,2,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 24,Candidate 3 (SP),SP,SP,SP-BSP,143029,26.88,532056,70.3,False,3,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 25,Candidate 1 (AIADMK),AIADMK,AIADMK,NDA,276096,25.56,1080333,59.3,True,1,3071,0.28,2019
Madhya Pradesh,Madhya Pradesh PC 25,Candidate 2 (BJP),BJP,BJP,NDA,273025,25.27,1080333,59.9,False,2,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 25,Candidate 3 (INC),INC,INC,UPA,223137,20.65,1080333,58.3,False,3,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 25,Candidate 4 (JDU),JDU,JDU,NDA,155972,14.44,1080333,76.9,False,4,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 25,Candidate 5 (OTH),OTH,OTH,,101059,9.35,1080333,72.3,False,5,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 25,Candidate 6 (DMK),DMK,DMK,UPA,51042,4.72,1080333,58.4,False,6,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 26,Candidate 1 (INC),INC,INC,UPA,333283,31.63,1053715,60.6,True,1,9835,0.93,2019
Madhya Pradesh,Madhya Pradesh PC 26,Candidate 2 (BJP),BJP,BJP,NDA,323448,30.7,1053715,62.7,False,2,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 26,Candidate 3 (TMC),TMC,TMC,,237389,22.53,1053715,72.4,False,3,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 26,Candidate 4 (JDU),JDU,JDU,NDA,159593,15.15,1053715,59.9,False,4,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 27,Candidate 1 (BJP),BJP,BJP,NDA,425858,50.89,836886,72.9,True,1,14831,1.77,2019
Madhya Pradesh,Madhya Pradesh PC 27,Candidate 2 (INC),INC,INC,UPA,411027,49.11,836886,65.3,False,2,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 28,Candidate 1 (TMC),TMC,TMC,,329490,30.1,1094728,56.2,True,1,8359,0.76,2019
Madhya Pradesh,Madhya Pradesh PC 28,Candidate 2 (DMK),DMK,DMK,UPA,321131,29.33,1094728,70.5,False,2,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 28,Candidate 3 (SP),SP,SP,SP-BSP,298673,27.28,1094728,74.8,False,3,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 28,Candidate 4 (BJP),BJP,BJP,NDA,145432,13.28,1094728,77.7,False,4,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 29,Candidate 1 (BJP),BJP,BJP,NDA,254768,38.97,653827,60.4,True,1,32987,5.05,2019
Madhya Pradesh,Madhya Pradesh PC 29,Candidate 2 (TMC),TMC,TMC,,221781,33.92,653827,58.9,False,2,0,0,2019
Madhya Pradesh,Madhya Pradesh PC 29,Candidate 3 (JDU),JDU,JDU,NDA,177276,27.11,653827,60.8,False,3,0,0,2019
Rajasthan,Rajasthan PC 1,Candidate 1 (BJP),BJP,BJP,NDA,290626,29.95,970387,59.4,True,1,6918,0.71,2019
Rajasthan,Rajasthan PC 1,Candidate 2 (AIADMK),AIADMK,AIADMK,NDA,283708,29.24,970387,74.7,False,2,0,0,2019
Rajasthan,Rajasthan PC 1,Candidate 3 (YSR),YSR,YSR,,239741,24.71,970387,56.7,False,3,0,0,2019
Rajasthan,Rajasthan PC 1,Candidate 4 (INC),INC,INC,UPA,156309,16.11,970387,68.9,False,4,0,0,2019
Rajasthan,Rajasthan PC 2,Candidate 1 (TMC),TMC,TMC,,302707,67.79,446546,76.7,True,1,217385,48.68,2019
Rajasthan,Rajasthan PC 2,Candidate 2 (BJP),BJP,BJP,NDA,85322,19.11,446546,63.3,False,2,0,0,2019
Rajasthan,Rajasthan PC 2,Candidate 3 (INC),INC,INC,UPA,58516,13.1,446546,63.7,False,3,0,0,2019
Rajasthan,Rajasthan PC 3,Candidate 1 (BJP),BJP,BJP,NDA,298409,28.45,1048962,64.0,True,1,31718,3.02,2019
Rajasthan,Rajasthan PC 3,Candidate 2 (OTH),OTH,OTH,,266691,25.42,1048962,63.4,False,2,0,0,2019
Rajasthan,Rajasthan PC 3,Candidate 3 (TMC),TMC,TMC,,207054,19.74,1048962,73.7,False,3,0,0,2019
Rajasthan,Rajasthan PC 3,Candidate 4 (TDP),TDP,TDP,,147659,14.08,1048962,67.9,False,4,0,0,2019
Rajasthan,Rajasthan PC 3,Candidate 5 (INC),INC,INC,UPA,129147,12.31,1048962,67.4,False,5,0,0,2019
Rajasthan,Rajasthan PC 4,Candidate 1 (BJP),BJP,BJP,NDA,207335,36.59,566644,68.7,True,1,23365,4.12,2019
Rajasthan,Rajasthan PC 4,Candidate 2 (YSR),YSR,YSR,,183970,32.47,566644,73.1,False,2,0,0,2019
Rajasthan,Rajasthan PC 4,Candidate 3 (INC),INC,INC,UPA,110188,19.45,566644,70.2,False,3,0,0,2019
Rajasthan,Rajasthan PC 4,Candidate 4 (SP),SP,SP,SP-BSP,65148,11.5,566644,74.5,False,4,0,0,2019
Rajasthan,Rajasthan PC 5,Candidate 1 (BJP),BJP,BJP,NDA,426043,40.58,1049759,68.0,True,1,118459,11.28,2019
Rajasthan,Rajasthan PC 5,Candidate 2 (INC),INC,INC,UPA,307584,29.3,1049759,59.9,False,2,0,0,2019
Rajasthan,Rajasthan PC 5,Candidate 3 (AIADMK),AIADMK,AIADMK,NDA,198026,18.86,1049759,61.2,False,3,0,0,2019
Rajasthan,Rajasthan PC 5,Candidate 4 (SP),SP,SP,SP-BSP,118104,11.25,1049759,67.6,False,4,0,0,2019
Rajasthan,Rajasthan PC 6,Candidate 1 (BJP),BJP,BJP,NDA,496315,42.34,1172323,67.0,True,1,160209,13.67,2019
Rajasthan,Rajasthan PC 6,Candidate 2 (OTH),OTH,OTH,,336106,28.67,1172323,70.5,False,2,0,0,2019
Rajasthan,Rajasthan PC 6,Candidate 3 (JDU),JDU,JDU,NDA,188563,16.08,1172323,67.2,False,3,0,0,2019
Rajasthan,Rajasthan PC 6,Candidate 4 (BRS),BRS,BRS,,151337,12.91,1172323,75.7,False,4,0,0,2019
Rajasthan,Rajasthan PC 7,Candidate 1 (BJP),BJP,BJP,NDA,407915,37.77,1080094,57.7,True,1,15272,1.41,2019
Rajasthan,Rajasthan PC 7,Candidate 2 (SP),SP,SP,SP-BSP,392643,36.35,1080094,59.7,False,2,0,0,2019
Rajasthan,Rajasthan PC 7,Candidate 3 (IND),IND,IND,,175177,16.22,1080094,62.2,False,3,0,0,2019
Rajasthan,Rajasthan PC 7,Candidate 4 (AIADMK),AIADMK,AIADMK,NDA,104357,9.66,1080094,62.6,False,4,0,0,2019
Rajasthan,Rajasthan PC 8,Candidate 1 (TMC),TMC,TMC,,126051,24.63,511792,70.6,True,1,4527,0.88,2019
Rajasthan,Rajasthan PC 8,Candidate 2 (INC),INC,INC,UPA,121524,23.74,511792,62.8,False,2,0,0,2019
Rajasthan,Rajasthan PC 8,Candidate 3 (BRS),BRS,BRS,,96130,18.78,511792,69.4,False,3,0,0,2019
Rajasthan,Rajasthan PC 8,Candidate 4 (IND),IND,IND,,59325,11.59,511792,72.6,False,4,0,0,2019
Rajasthan,Rajasthan PC 8,Candidate 5 (DMK),DMK,DMK,UPA,55602,10.86,511792,71.9,False,5,0,0,2019
Rajasthan,Rajasthan PC 8,Candidate 6 (TDP),TDP,TDP,,53156,10.39,511792,64.7,False,6,0,0,2019
Rajasthan,Rajasthan PC 9,Candidate 1 (TMC),TMC,TMC,,394885,37.42,1055164,71.3,True,1,8813,0.84,2019
Rajasthan,Rajasthan PC 9,Candidate 2 (IND),IND,IND,,386072,36.59,1055164,68.9,False,2,0,0,2019
Rajasthan,Rajasthan PC 9,Candidate 3 (SP),SP,SP,SP-BSP,219207,20.77,1055164,66.4,False,3,0,0,2019
Rajasthan,Rajasthan PC 9,Candidate 4 (BJP),BJP,BJP,NDA,54998,5.21,1055164,77.6,False,4,0,0,2019
Rajasthan,Rajasthan PC 10,Candidate 1 (BJP),BJP,BJP,NDA,420639,38.44,1094299,61.8,True,1,12421,1.14,2019
Rajasthan,Rajasthan PC 10,Candidate 2 (IND),IND,IND,,408218,37.3,1094299,59.4,False,2,0,0,2019
Rajasthan,Rajasthan PC 10,Candidate 3 (INC),INC,INC,UPA,265441,24.26,1094299,57.5,False,3,0,0,2019
Rajasthan,Rajasthan PC 11,Candidate 1 (BRS),BRS,BRS,,231126,27.37,844345,59.0,True,1,29039,3.44,2019
Rajasthan,Rajasthan PC 11,Candidate 2 (BJP),BJP,BJP,NDA,202087,23.93,844345,55.8,False,2,0,0,2019
Rajasthan,Rajasthan PC 11,Candidate 3 (SP),SP,SP,SP-BSP,182099,21.57,844345,60.3,False,3,0,0,2019
Rajasthan,Rajasthan PC 11,Candidate 4 (TDP),TDP,TDP,,121566,14.4,844345,55.5,False,4,0,0,2019
Rajasthan,Rajasthan PC 11,Candidate 5 (JDU),JDU,JDU,NDA,107466,12.73,844345,61.6,False,5,0,0,2019
Rajasthan,Rajasthan PC 12,Candidate 1 (INC),INC,INC,UPA,115814,27.06,428029,61.5,True,1,9750,2.28,2019
Rajasthan,Rajasthan PC 12,Candidate 2 (BJP),BJP,BJP,NDA,106064,24.78,428029,77.6,False,2,0,0,2019
Rajasthan,Rajasthan PC 12,Candidate 3 (AIADMK),AIADMK,AIADMK,NDA,99193,23.17,428029,70.4,False,3,0,0,2019
Rajasthan,Rajasthan PC 12,Candidate 4 (SP),SP,SP,SP-BSP,88364,20.64,428029,66.8,False,4,0,0,2019
Rajasthan,Rajasthan PC 12,Candidate 5 (TMC),TMC,TMC,,18591,4.34,428029,64.1,False,5,0,0,2019
Rajasthan,Rajasthan PC 13,Candidate 1 (SP),SP,SP,SP-BSP,485123,47.53,1020615,69.5,True,1,183087,17.94,2019
Rajasthan,Rajasthan PC 13,Candidate 2 (AIADMK),AIADMK,AIADMK,NDA,302036,29.59,1020615,70.0,False,2,0,0,2019
Rajasthan,Rajasthan PC 13,Candidate 3 (BJP),BJP,BJP,NDA,160399,15.72,1020615,65.8,False,3,0,0,2019
Rajasthan,Rajasthan PC 13,Candidate 4 (INC),INC,INC,UPA,73055,7.16,1020615,63.7,False,4,0,0,2019
Rajasthan,Rajasthan PC 14,Candidate 1 (INC),INC,INC,UPA,220540,27.94,789276,61.2,True,1,4105,0.52,2019
Rajasthan,Rajasthan PC 14,Candidate 2 (SP),SP,SP,SP-BSP,216435,27.42,789276,65.7,False,2,0,0,2019
Rajasthan,Rajasthan PC 14,Candidate 3 (TMC),TMC,TMC,,152386,19.31,789276,58.4,False,3,0,0,2019
Rajasthan,Rajasthan PC 14,Candidate 4 (OTH),OTH,OTH,,115836,14.68,789276,63.8,False,4,0,0,2019
Rajasthan,Rajasthan PC 14,Candidate 5 (BJP),BJP,BJP,NDA,84077,10.65,789276,61.3,False,5,0,0,2019
Rajasthan,Rajasthan PC 15,Candidate 1 (JDU),JDU,JDU,NDA,280675,37.78,742955,57.9,True,1,60147,8.1,2019
Rajasthan,Rajasthan PC 15,Candidate 2 (TMC),TMC,TMC,,220528,29.68,742955,56.4,False,2,0,0,2019
Rajasthan,Rajasthan PC 15,Candidate 3 (OTH),OTH,OTH,,123350,16.6,742955,63.9,False,3,0,0,2019
Rajasthan,Rajasthan PC 15,Candidate 4 (YSR),YSR,YSR,,118400,15.94,742955,63.4,False,4,0,0,2019
Rajasthan,Rajasthan PC 16,Candidate 1 (TMC),TMC,TMC,,334942,39.37,850720,69.8,True,1,3044,0.36,2019
Rajasthan,Rajasthan PC 16,Candidate 2 (AIADMK),AIADMK,AIADMK,NDA,331898,39.01,850720,74.0,False,2,0,0,2019
Rajasthan,Rajasthan PC 16,Candidate 3 (SP),SP,SP,SP-BSP,139108,16.35,850720,70.4,False,3,0,0,2019
Rajasthan,Rajasthan PC 16,Candidate 4 (BJP),BJP,BJP,NDA,44770,5.26,850720,59.2,False,4,0,0,2019
Rajasthan,Rajasthan PC 17,Candidate 1 (INC),INC,INC,UPA,527741,55.75,946609,60.1,True,1,108874,11.5,2019
Rajasthan,Rajasthan PC 17,Candidate 2 (BJP),BJP,BJP,NDA,418867,44.25,946609,76.9,False,2,0,0,2019
Rajasthan,Rajasthan PC 18,Candidate 1 (BJP),BJP,BJP,NDA,294087,50.05,587610,57.2,True,1,69158,11.77,2019
Rajasthan,Rajasthan PC 18,Candidate 2 (TDP),TDP,TDP,,224929,38.28,587610,57.3,False,2,0,0,2019
Rajasthan,Rajasthan PC 18,Candidate 3 (INC),INC,INC,UPA,68593,11.67,587610,65.3,False,3,0,0,2019
Rajasthan,Rajasthan PC 19,Candidate 1 (INC),INC,INC,UPA,386607,71.78,538598,67.6,True,1,234617,43.56,2019
Rajasthan,Rajasthan PC 19,Candidate 2 (BJP),BJP,BJP,NDA,151990,28.22,538598,61.6,False,2,0,0,2019
Rajasthan,Rajasthan PC 20,Candidate 1 (OTH),OTH,OTH,,185811,37.08,501148,71.1,True,1,4064,0.81,2019
Rajasthan,Rajasthan PC 20,Candidate 2 (BJP),BJP,BJP,NDA,181747,36.27,501148,56.4,False,2,0,0,2019
Rajasthan,Rajasthan PC 20,Candidate 3 (TMC),TMC,TMC,,51734,10.32,501148,76.4,False,3,0,0,2019
Rajasthan,Rajasthan PC 20,Candidate 4 (INC),INC,INC,UPA,50260,10.03,501148,61.9,False,4,0,0,2019
Rajasthan,Rajasthan PC 20,Candidate 5 (AIADMK),AIADMK,AIADMK,NDA,31593,6.3,501148,61.3,False,5,0,0,2019
Rajasthan,Rajasthan PC 21,Candidate 1 (TDP),TDP,TDP,,427272,45.73,934366,70.3,True,1,49846,5.33,2019
Rajasthan,Rajasthan PC 21,Candidate 2 (BJP),BJP,BJP,NDA,377426,40.39,934366,78.0,False,2,0,0,2019
Rajasthan,Rajasthan PC 21,Candidate 3 (INC),INC,INC,UPA,129667,13.88,934366,63.9,False,3,0,0,2019
Rajasthan,Rajasthan PC 22,Candidate 1 (INC),INC,INC,UPA,180328,25.83,698172,67.3,True,1,3251,0.47,2019
Rajasthan,Rajasthan PC 22,Candidate 2 (BJP),BJP,BJP,NDA,177077,25.36,698172,76.3,False,2,0,0,2019
Rajasthan,Rajasthan PC 22,Candidate 3 (IND),IND,IND,,136574,19.56,698172,70.4,False,3,0,0,2019
Rajasthan,Rajasthan PC 22,Candidate 4 (TDP),TDP,TDP,,104923,15.03,698172,55.1,False,4,0,0,2019
Rajasthan,Rajasthan PC 22,Candidate 5 (SP),SP,SP,SP-BSP,99267,14.22,698172,64.0,False,5,0,0,2019
Rajasthan,Rajasthan PC 23,Candidate 1 (INC),INC,INC,UPA,417900,41.08,1017227,61.3,True,1,92202,9.06,2019
Rajasthan,Rajasthan PC 23,Candidate 2 (TDP),TDP,TDP,,325698,32.02,1017227,68.4,False,2,0,0,2019
Rajasthan,Rajasthan PC 23,Candidate 3 (BJP),BJP,BJP,NDA,176019,17.3,1017227,60.5,False,3,0,0,2019
Rajasthan,Rajasthan PC 23,Candidate 4 (DMK),DMK,DMK,UPA,97608,9.6,1017227,70.7,False,4,0,0,2019
Rajasthan,Rajasthan PC 24,Candidate 1 (JDU),JDU,JDU,NDA,501746,49.51,1013370,75.7,True,1,134803,13.3,2019
Rajasthan,Rajasthan PC 24,Candidate 2 (AIADMK),AIADMK,AIADMK,NDA,366943,36.21,1013370,64.7,False,2,0,0,2019
Rajasthan,Rajasthan PC 24,Candidate 3 (INC),INC,INC,UPA,144680,14.28,1013370,56.5,False,3,0,0,2019
Rajasthan,Rajasthan PC 25,Candidate 1 (TMC),TMC,TMC,,194743,30.48,638992,58.1,True,1,40959,6.41,2019
Rajasthan,Rajasthan PC 25,Candidate 2 (BJP),BJP,BJP,NDA,153784,24.07,638992,74.5,False,2,0,0,2019
Rajasthan,Rajasthan PC 25,Candidate 3 (BRS),BRS,BRS,,135319,21.18,638992,70.6,False,3,0,0,2019
Rajasthan,Rajasthan PC 25,Candidate 4 (JDU),JDU,JDU,NDA,86033,13.46,638992,72.8,False,4,0,0,2019
